cluster_id,business_name,sector,post_type,caption_text,likes_count,comments_count,views_count,engagement_rate,view_rate,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
-1,KOTON Palestine,Fashion,reel,مين جاب لبسة العيد من كوتون؟🛍️✨ outfitoftheday #fashion #ootd# #كوتون #koton#,162.0,0,1264,0.0026256078,0.0204862237,0,1,0,1,0,1
-1,KFC Palestine,Cafes/Restaurants,reel,في شهر الخير عروض كنتاكي أكيد غير 😍 استمتعوا بألذ إفطار رمضاني مع دجاج كنتاكي 🌙 الوجبة الفردية: 1 ريزو + 3 كرسبي ستريبس + شوربة + فتوش + علبة فتوش عائلي + كولسلو قطع بسعر 33 شيكل. الوجبة العائلية: 2 ريزو + 4 قطع دجاج + 8 قطع كرسبي ستريبس + علبة فتوش عائلي + بطاطا عائلي + مشروب عائلي + 4 صحون شوربة. اطلبوا الآن ليوصلكم فطوركم قبل الأذان سخن وشهي ومقرمش 👌 170088777 📞 022948805 📞,148.0,7,90600,0.0025876461,1.5125208681,1,1,0,1,0,1
-1,Motaz Foundation,Influencers,reel,It’s Christmas and Santa just showed up in Gaza 🎄! He joined our team in Gaza to share your gifts to our lovely children 🎅,37800.0,973,1700000,0.0025848667,0.1133333333,0,0,1,1,1,0
-1,EUROMODA,Fashion,reel,✅ أساسيات الجامعة: الكتب ✅ إضافة من يورومودا ✨ وهيك صرتي جاهزة ترُوحي بداية اليوم 📍رام الله مول، b2 - شارع الإرسال خدمة التوصيل للضفة والداخل #fashiontrends #fashioninspo #ramallah #palestine #fashion #clothingbrand,36.0,1,7232,0.0025,0.4886486486,1,1,1,0,1,1
-1,Robian Restaurant,Cafes/Restaurants,post,نتمنى لكم رمضان كريم مليء بالبركات .. بدون طوش ومشاكل 😍 054-889-9184 / 026638484 استنوا شهر رمضان المبارك مع روبيان في #مطعم_روبيان حيث نستعد لاستقبال الشهر الفضيل بكل حب ونرحب بحجوزاتكم للطلبات الخارجية فقط ✅ آخر موعد للحجز للطلبات الخارجية الساعة 4:30 ولائم فخمة تذوق أطباقنا الرمضانية المميزة، خاصة السمك مع رز الصيادية وباقي المنيو متاح: زنجر، فيتوشيني، سوشي، نودلز لا تتوفر خدمة تقديم الطعام داخل المحل #رمضان_مبارك #القدس #شفاط,15.0,1,1400000,0.0024615385000000003,215.3846153846,1,1,1,1,1,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,كوكتيلات وعصائر طازجة,105.0,1,12500,0.0024090909,0.2840909091,0,1,1,0,0,1
-1,Vanilla Palestine,Cafes/Restaurants,reel,16 رمضان,308.0,18,133000,0.0023453237,0.9568345324,0,0,0,1,0,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,رمضان فانيلا 🌙🤍,325.0,1,652000,0.0023453237,4.690647482,0,1,1,1,1,1
-1,Motaz Azaiza,Influencers,reel,عن مسلسل أصحاب الارض EG ps🙏,34000.0,535,1500000,0.0023023333000000003,0.1,0,0,1,1,1,1
-1,The Tatreez Grove,Influencers,reel,One stitch at a time. One hand to the next. 100% of proceeds go to @flowersgaza supporting women in Gaza.,2411.0,58,277290,0.0022445455,0.25208181820000003,1,1,1,0,1,0
-1,Shawerma w Mashawi Al Helou,Cafes/Restaurants,reel,"✨ شو بتستنى؟ ""الحلو"" دايمًا هو الحل! 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 📞 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان",169.0,6,518,0.0021604938,0.0063950617,1,1,1,0,1,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,رمضان الشراع اطيب مع نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,79.0,16,12500,0.0021590909,0.2840909091,1,1,1,1,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,جمعة مباركة - وجبة كرسبي,92.0,1,12500,0.0021136364,0.2840909091,0,1,1,1,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,92.0,1,12500,0.0021136364,0.2840909091,1,1,1,1,0,1
-1,Angel shop PS,Fashion,reel,إسدال شرعي مع نقاب كامل 🤍 واسع ومريح بتفصيل بسيط وجميل ✨ متوفر معاينة قبل الاستلام ✔️ الخيار الأمثل للحج والعمرة والمشاوير اليومية ضغط كبير - اطلبي قبل بفوت عرض أقل,25.0,4,84000,0.0020714286,6.0,1,1,0,1,0,1
-1,Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,post,رايحين تصلوا في المسجد الأقصى... ولسه محتارين وين الإفطار؟ 🌙 خلوا أجواء رمضان تكتمل مع إقامة مريحة وعرض مميز في قرية أريحا السياحية ✨ غرفة زوجية 🍽️ إفطار + سحور 💰 600 شيقل فقط راحة الإقامة تكمل أجواء رمضان احجزوا الآن واستمتعوا بتجربة رمضانية متكاملة. 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,120.0,25,50013,0.0019863014,0.6851095890000001,1,1,1,1,1,1
-1,Motaz Azaiza,Influencers,reel,Respect each other please,27900.0,1090,2000000,0.0019326667,0.1333333333,0,0,0,0,0,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,نستقبلكم على البوفيه فانيلا في فرعنا نابلس و الطيرة 🥳,259.0,1,956000,0.0018705036000000001,6.8776978417,1,1,1,1,0,1
-1,Motaz Azaiza,Influencers,reel,Say my name right 😈🥴 I apologize for the Matcha 🍵 for putting it in this comparison 🥺,24900.0,600,1000000,0.0017000000000000001,0.0666666667,0,0,0,0,0,0
-1,Grand Shop,Fashion,reel,انا وقعت في حب هاي القطعة 💗🔥 #حملة_جراند_أكبر_وأوفر الآن في جميع متاجرنا 📍 رام الله 📍 أريحا,76.0,2,47900,0.0016993464000000002,1.0435729847,0,1,1,0,0,1
-1,Motaz Azaiza,Influencers,reel,In @trinitycollegedublin to receive Praeses Elit award. 🙏,24500.0,870,694000,0.0016913333,0.0462666667,0,0,1,0,0,0
-1,Motaz Foundation,Influencers,reel,"This is Hala, a 20-year-old from Gaza battling kidney failure. Currently in Egypt seeking treatment, she needs urgent help.",23900.0,270,922000,0.0016113333,0.061466666700000006,1,0,1,0,1,0
-1,متجر الأميرات للسيدات,Fashion,reel,أجمل بضاعة وأجمل موديلات للعيد ❤️❤️❤️🔥🔥🔥🔥🔥 كل لون أحلى من الثاني 🔥🔥 متوفرة أحجام لغاية ٥٨. متوفر التوصيل لكافة المحافظات 🚚🚚 عرض أقل,8.0,1,3600,0.0016071429,0.6428571429000001,1,1,0,1,0,1
-1,Vanilla Palestine,Cafes/Restaurants,reel,Orchestrate your mornings to the tune of VANILLA® coffee.. . #today_and_everyday #الصباح #قهوة #فانيلا #اليوم_وكل_يوم #VANILLA #coffee #morning #trending,216.0,0,132000,0.0015539568,0.9496402878,0,0,0,0,0,0
-1,Fekreebrahem,Influencers,reel,The family of three-year-old Ibtisam Abu Ameera did not rejoice at the news of the crossing reopening.,1601.0,42,44600,0.0014936364000000001,0.0405454545,0,0,1,0,1,0
-1,Pulse Gym & Fitness,Gym,reel,نظراتك لصاحبك اللي متأكد رح يسحب عالتمرين برمضان بس ما عندك دليل.,10.0,0,2468,0.0014823599,0.3658464275,0,0,0,1,0,1
-1,Farouj Abu Alabd,Cafes/Restaurants,post,حقن الظل الصح ❤️ الطلب بكون من خلال الاتصال او زيارة احد فروعنا .. بتشرفونا 0562900062 عرض أقل,15.0,22,19000,0.0014800000000000002,0.76,1,0,0,0,0,1
-1,Motaz Azaiza,Influencers,reel,“Habibi Hadaa” He’s saying I love this man. I don’t know if these kids in the video are still alive.,20800.0,220,1300000,0.0014013333000000002,0.0866666667,0,0,1,0,1,0
-1,MIFTAH,Influencers,reel,"In MIFTAH’s final episode of 2025, we expose a devastating reality: a winter without shelter in Gaza.",1490.0,18,41800,0.0013709091,0.038,1,0,1,0,1,0
-1,Motaz Azaiza,Influencers,reel,Today's weather in #cairo,20000.0,146,735000,0.0013430667,0.049,0,0,1,0,0,0
-1,Farouj Abu Alabd,Cafes/Restaurants,reel,يلا نشوف مين بفوز لمين بتصوت ؟ 😳🤔 فرايز طاووق ولا فرايز كريسبي ؟ 👀🍗 أنا لسا مو لوح تجريب ازكى اشي بالعالم 😋😋 جنين - شارع جنين - مبنى الغرفة التجارية - الطابق الارضي مفرق عرابة - مجمع البراء التجاري فروج ابو العبد جنين #عرابة عرض أقل,33.0,0,10000,0.0013200000000000002,0.4,0,1,1,0,0,1
-1,REXOS Café & Restaurant,Cafes/Restaurants,reel,"Rexos is not a moment, it’s a lifestyle — every day. 🫶❤️ 📍NABLUS-Rafedia,main street 📍 For reservation:0597600024📞☎️",50.0,3,35,0.0012619048,0.0008333333,1,1,1,0,0,0
-1,Fekreebrahem,Influencers,reel,"Israel’s restrictions, including a ban on humanitarian organizations, have severely limited aid to Gaza and worsened the health system collapse.",1344.0,15,44600,0.0012354545000000001,0.0405454545,1,0,1,0,1,0
-1,Mikkawi 1955,Fashion,reel,بدلة فاخرة من الصوف البارد من Di Porto بقصة Tailored Fit ✨ صُممت بدقة، بتقنية Travel Suit لتوفر لك راحة استثنائية ومظهر أنيق في جميع مناسباتك لهذا الموسم 👔 اطلبها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضل بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #جنين #شوبمان ramallah #nablus #jenin #newman #DiPorto #mikkawiSS2026 #newcollection,67.0,0,9618,0.0011985689,0.1720572451,1,1,1,0,0,1
-1,Motaz Foundation,Influencers,reel,"Today, through Motaz Foundation, we were able to buy a MiniMed insulin pump for a 16-year-old child.",17400.0,261,848000,0.0011773999999999999,0.0565333333,0,0,0,0,1,1
-1,Bella Kids,Fashion,reel,📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل #ملابس_عيد #bellakids عرض أقل,6.0,0,651,0.0011320755000000001,0.12283018870000001,0,1,1,1,0,1
-1,Vanilla Palestine,Cafes/Restaurants,reel,الأجواء بتحلى مع فانيلا,153.0,0,24200,0.0011007194000000001,0.17410071940000002,0,0,0,1,0,1
-1,EUROMODA,Fashion,reel,Get your best Summer Outfits 🤍🌞 EUROMODA🌞🤍 #euromodapalestine #linen #ramallah #dress,15.0,1,2282,0.0010810811,0.1541891892,1,1,1,0,0,0
-1,Motaz Foundation,Influencers,reel,"Few minutes before Iftar time, We continue to cook and deliver meals to hundred of families every day in Gaza.",16000.0,147,1000000,0.0010764667000000001,0.0666666667,0,0,1,1,1,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,بوفيه فانيلا النابلسي 🌙😍,141.0,4,39600,0.0010431655,0.2848920863,0,1,1,1,0,1
-1,Moath Kahlout,Influencers,reel,"Israel’s war on Gaza has severely damaged the territory’s transportation network, making transportation limited, costly and unreliable.",1078.0,12,101166,0.0009909091000000001,0.09196909090000001,0,0,1,0,1,0
-1,Motaz Azaiza,Influencers,reel,Everyone is looking good in Madrid,14100.0,398,559000,0.0009665333,0.0372666667,0,0,1,0,0,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,There is no better way to bring people together than with Coffee and Cake! 😋 . #today_and_everyday #desserts #coffee #كيك #اليوم_وكل_يوم #قهوة,129.0,0,105000,0.0009280576,0.7553956835000001,0,0,0,0,0,0
-1,Motaz Foundation,Influencers,reel,We won't stop until you reclaim your childhood 🕊️ This is our promise to our heroic children.,13300.0,180,530000,0.0008986667,0.0353333333,0,0,0,0,1,0
-1,Motaz Azaiza,Influencers,reel,Goodbye 👋🏻,12200.0,100,617000,0.0008200000000000001,0.0411333333,0,0,0,0,0,0
-1,Motaz Foundation,Influencers,reel,Nothing is enough but at least it reach,12100.0,160,638000,0.0008173333,0.042533333300000004,0,0,0,0,1,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,شاركونا إجابتكم بالتعليقات 👇 #فانيلا_اليوم_وكل_يوم #vanilla_today_and_everyday,106.0,7,15200,0.0008129496000000001,0.10935251800000001,1,0,0,0,0,1
-1,Motaz Foundation,Influencers,reel,"Through the Motaz Foundation, 600 school bags with stationery supplies were distributed to elementary and middle school students in Deir al-Balah.",12000.0,160,517000,0.0008106667000000001,0.0344666667,0,0,1,0,1,0
-1,Bella Kids,Fashion,reel,✨ لأن فرحة العيد بتكمل بأناقة أطفالكم 💛🧸 تشكيلة واسعة من ملابس العيد للأطفال من عمر 0-12 سنة 👕🌸 ستايلات ناعمة، كاجوال، وكلاسيك تناسب كل الأذواق ✨ 📍 متواجدون في: رام الله – شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 #Bellakids,4.0,0,338,0.000754717,0.0637735849,1,1,1,1,0,1
-1,Balcon Boutique & Cafe,Fashion,post,Balcon في Balcon.,177.5,0,26500,0.0007304527000000001,0.1090534979,0,1,1,0,0,1
-1,Motaz Azaiza,Influencers,reel,Nocturne No. 20,10700.0,76,828000,0.0007184,0.055200000000000006,0,0,0,0,0,0
-1,Motaz Azaiza,Influencers,reel,The amazing @abeernehme,10700.0,70,1000000,0.000718,0.0666666667,0,0,0,0,0,0
-1,متجر الأميرات للسيدات,Fashion,reel,ولا أفخم من هيك موديل للعيد 🔥🔥🔥 بضاعة العيد السنة مميزة ❤️❤️🔥🔥 الكمية محدودة التوصيل متاح لكل المحافظات 🚚🚚🚚🚚 عرض أقل,4.0,0,2600,0.0007142857000000001,0.46428571430000004,1,1,0,1,0,1
-1,متجر الأميرات للسيدات,Fashion,reel,موديلات العيد السنة هي غير شكل، طويل بارد وبجنن وألوانه بتاخد العقل ❤️🔥🔥🔥🔥🔥 الكمية محدودة 🔥 التوصيل متوفر لكل المحافظات 🚚🚚 عرض أقل,4.0,0,14000,0.0007142857000000001,2.5,1,1,0,1,0,1
-1,REXOS Café & Restaurant,Cafes/Restaurants,reel,اليوم كان عنا افطار جماعي لموظفين الفرعين بمطعم ريكسوس❤️ حبينا نشارككم ✨ منستناكم دايماً✨,24.0,6,2400,0.0007142857000000001,0.0571428571,0,0,0,1,0,1
-1,Fekreebrahem,Influencers,reel,"Despite the opening of the crossings and the entry of various types of food, there are still families living on the outskirts of the Strip waiting for a meal.",737.0,12,44600,0.0006809091,0.0405454545,0,0,1,1,1,0
-1,Robian Restaurant,Cafes/Restaurants,reel,اللابنيس عالأصول #القدس #مطعم_روبيان 026638484,3.0,1,58000,0.0006153846000000001,8.9230769231,1,0,1,0,1,1
-1,Bella Kids,Fashion,reel,زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل #ملابس_عيد #اطفال_فاشن #ملابس_اطفال عرض أقل,3.0,0,651,0.0005660377,0.12283018870000001,1,1,1,1,0,1
-1,Bella Kids,Fashion,reel,✨ تجهيزات العيد بدأت مع Bella Kids 🌙👗👕 أجمل موديلات ملابس العيد للأطفال من عمر 0-12 سنة 💛 ستايلات عصرية، ألوان مميزة، وراحة تناسب كل طفل ✨ زورونا واختاروا إطلالة العيد الأقرب لقلوبكم 🎀🛍️ 📍 رام الله - شارع الإرسال بجانب سوبر ماركت الأصيل Bella Kids... أناقة العيد تبدأ من هنا 🌸 عرض أقل,3.0,0,651,0.0005660377,0.12283018870000001,1,1,1,1,0,1
-1,متجر الأميرات للسيدات,Fashion,reel,وصلت أحلى بضاعة للعيد 🔥🔥🔥🔥🔥🔥 لحقي حالك الكمية جداً محدودة التوصيل متاح لكافة المحافظات 🚚🚚🔥🔥 عرض أقل,2.0,1,8700,0.0005357143000000001,1.5535714286,1,1,0,1,0,1
-1,متجر الأميرات للسيدات,Fashion,reel,خلي الأثقال تتكلم.. والباقي خليه علينا 👗✨ للعيد و لكل مناسبات في الصيف 🔥🔥🔥🔥🔥🔥 الكمية محدودة 🔥🔥🔥 التوصيل لكل المحافظات 🚚🚚 عرض أقل,3.0,0,5800,0.0005357143000000001,1.0357142857,1,1,0,1,0,1
-1,Motaz Foundation,Influencers,reel,"We may not be able to solve the entire problem, but we can be there to help, and maybe that’s enough to spark a little light along the way.",7624.0,105,636000,0.0005152667,0.0424,0,0,0,0,1,0
-1,Vanilla Palestine,Cafes/Restaurants,reel,What’s your favorite cake ❤️🍰? #VANILLA_Today_and_everyday,71.0,0,11000,0.0005107914,0.0791366906,1,0,0,0,0,0
-1,Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,post,أجواء رمضانية مميزة، طعام شهي، سهرات رمضانية مناسبة للشركات وتنظيم الإفطارات واللقاءات الرمضانية راسلونا الآن لمعرفة التفاصيل والحجز 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,35.0,2,5922,0.0005068493,0.0811232877,1,1,1,1,0,1
-1,Farouj Abu Alabd,Cafes/Restaurants,post,جوعان ما اله الا كعكة شيش طاووق من #فروج_ابو_العبد 😌👌 تشبعك صح وترضيك 👌 فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) عرض أقل,10.0,2,19000,0.00048000000000000007,0.76,0,1,1,0,0,1
-1,Mikkawi 1955,Fashion,reel,محفظة Bugatti الجلدية هي انعكاس لذوقك الرفيع بتصميمها المبتكر تمنحك المساحة والأمان الذي تحتاجه لموسم ربيع وصيف 2026 👜 اطلبيها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضلي بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #جنين #شوبمان ramallah #nablus #jenin #newman #mikkawiSS2026 #newcollection #Bugatti,26.0,0,14900,0.0004651163,0.2665474061,1,1,1,0,0,1
-1,Jericho Resort Village - قرية أريحا السياحية,Cafes/Restaurants,post,رمضان معنا غير أرجيلة + مشروب + حلو كلها برفقة وجودك وبس 45 شيقل ترس الأندلس - إطلالة مباشرة على البركة اختار مشروبك... وخلي السهرة علينا ✨ 📍 أريحا - شارع بيسان 📞 02-2321255 📱 +972526573603 🌐 www.jerichoresorts.com,32.0,1,4057,0.0004520548,0.0555753425,1,1,1,1,0,1
-1,MAS CO,Fashion,reel,ملابس القطنية والرياضيه مهمه تكون في خزانتك #بتلحم❤️🇵🇸 #القدس_الخليل #الظاهرية #سخنين_ام_الفحم_حيفا_عكا_الناصرة_عرابة #دورا #يافا #الناصرة,2.0,0,142,0.0004166667,0.0295833333,1,1,1,0,1,1
-1,Supermarket 25st,Supermarkets,reel,رمضان كريم كل عام وانتم بخير ❤️❤️ 🌙🏠 #ramadhkareem #ramadh_kareem #اكسبلور #رمضان_كريم,4.0,0,647,0.00041511,0.0671440432,0,1,0,1,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,reel,جمعة مباركة - جمبري,17.0,1,10000,0.0004090909,0.2272727273,1,1,1,1,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,reel,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,17.0,1,10000,0.0004090909,0.2272727273,1,1,1,1,0,1
-1,Bella Kids,Fashion,reel,🌷 إطلالة مليئة بالنعومة والبهجة لطفلتك 🌸✨ تصاميم لطيفة تناسب أجواء العيد وتعطي طفلتك حضور أنيق بكل بساطة 💕 من عمر 2 إلى 5 سنوات 🧸 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل عرض أقل,2.0,0,651,0.0003773585,0.12283018870000001,0,1,1,1,0,1
-1,Fashion Shop Ramallah,Fashion,reel,#عنوان_المحل#دوار_الساعة_شارع_سينما_القصبة_عمارة_الضياء_الشارع_الرئيسي,6.0,0,484,0.0003636364,0.0293333333,0,0,1,0,1,1
-1,متجر الأميرات للسيدات,Fashion,reel,تونيك بياخد العقل ❤️🔥🔥🔥🔥🔥🔥 تميزي فيه للعيد حصرًا في متجرنا ❤️ التوصيل متاح لكل المحافظات 🚚🚚 عرض أقل,2.0,0,993,0.0003571429,0.1773214286,1,1,0,1,0,1
-1,REXOS Café & Restaurant,Cafes/Restaurants,reel,زكا ما حكينا لكم فاتحين ومنستناكم على الفطور ❤️,15.0,0,2300,0.0003571429,0.054761904800000004,1,1,0,1,0,1
-1,Motaz Azaiza,Influencers,reel,قابلنا الصحفي الفلسطيني معتز عزايزة واتكلمنا معاه أكثر عن تخصصه في الصحافة، التحديات اللي واجهها في تأسيس المؤسسة الخاصة بيه، وكمان إزاي حياته في غزة شكلت النسخة اللي موجودة دلوقتي من معتز 🤍,4637.0,97,553000,0.0003156,0.0368666667,0,0,0,0,1,1
-1,Ahmed Sh Ajwa,Influencers,reel,THE LAST ASHES. الرماد الأخير. Everyone who left a mark on this work is a survivor of genocide.,4304.0,150,291000,0.00029693330000000003,0.0194,0,0,1,0,1,1
-1,Grand Shop,Fashion,reel,راحة ونعومة... بتخلي يومك أهدى ✨🔥 بجامة ساتان بـ 28 بدل 50 M-2XL مقاساتك الآن في جميع متاجرنا 📍 رام الله 📍 أريحا 📍 جنين 📍 #حملة_جراند_أكبر_وأوفر 🧡,13.0,0,47900,0.0002832244,1.0435729847,0,1,1,0,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,مطعم نور - تفاصيل الصفحة والموقع,10.0,1,12500,0.00025,0.2840909091,0,0,1,0,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,تعريف بالمطعم والأجواء العائلية,10.0,1,12500,0.00025,0.2840909091,0,1,1,1,0,1
-1,Noor Restaurant and Cafe,Cafes/Restaurants,post,نصف دجاجة مشوية,10.0,1,12500,0.00025,0.2840909091,0,1,1,0,0,1
-1,Shawerma w Mashawi Al Helou,Cafes/Restaurants,post,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,3.0,17,3100,0.0002469136,0.0382716049,1,1,1,0,1,1
-1,Shawerma w Mashawi Al Helou,Cafes/Restaurants,post,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,15.0,5,3100,0.0002469136,0.0382716049,1,1,1,0,1,1
-1,Motaz Foundation,Influencers,reel,"Through Motaz Foundation, we had the honor preparing and distributing Iftar meals for 100 families per day in Gaza as Ramadan just started.",3446.0,97,327000,0.0002362,0.0218,1,0,1,1,1,0
-1,Wakeup coffee,Cafes/Restaurants,reel,رجعت الجامعة.. ورجع الراكن ❤️🔥 نستناكم بويكاب 🫶☕,4.0,0,997,0.00022222220000000002,0.0553888889,1,0,0,0,0,1
-1,Shawerma w Mashawi Al Helou,Cafes/Restaurants,post,❤️🍗 تزورونا غدا عودة عمل #شاورما_ومشاوي_الحلو 😍🔥 “بسم الله الرحمن الرحيم” { قُلْ إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ } نسأل الله سبحانه وتعالى أن يوفقنا في هذا العمل.. وأن يوفقنا في إرضاء زبائننا ❤️ للتواصل/ 0599243091 — في حي النصر Gaza.,15.0,3,3100,0.00022222220000000002,0.0382716049,1,0,1,1,1,1
-1,Motaz Foundation,Influencers,reel,True help is all about impact. It is about seeing a need and choosing to respond with compassion.,2909.0,39,373000,0.0001965333,0.0248666667,0,0,0,1,1,0
-1,Bella Kids,Fashion,reel,✨ ستايل العيد للصغار... أناقة بكل التفاصيل 💛👕 تشكيلة مميزة من إطلالات الأولاد العصرية، بألوان هادئة وخامات مريحة تناسب فرحة العيد 🌙✨ خلي طفلك يتألق بأناقة وراحة في كل زيارة وكل صورة 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀,1.0,0,808,0.00018867920000000001,0.1524528302,1,1,1,1,0,1
-1,Fashion Shop Ramallah,Fashion,reel,#New_colliction #فاشن_شوب_غير_هاي_السنة 😉 👖👚👜🧥 خدمة_التوصيل_متوفرة #عنوان_المحل#دوار_الساعة_شارع_سينما_القصبة_عمارة_الضياء_الشارع_الرئيسي,3.0,0,230,0.0001818182,0.013939393900000001,1,0,1,0,0,1
-1,Orgada Burgers,Cafes/Restaurants,reel,الدقة في كل خطوة… لنقدم لك الأفضل 🍔😍 في أورجادا، كل قطعة برجر هي حكاية بتحضير تبدأ من الشواية وتخلص بقلبك. #OrgadaBurgers #BurgerLovers #برجر_فلسطين,28.0,0,14000,0.0001717791,0.0858895706,0,1,0,0,1,1
-1,REXOS Café & Restaurant,Cafes/Restaurants,post,عيد أضحى مبارك من عائلة مطعم Rexos 😍✨ نتمنى ان يكون عيدكم مليئاً بالفرح والسعادة❤️ كل عام وانتم بخير، ونسأل الله أن يعيده عليكم باليمن والبركات.. ❤️ منستقبلكم من ثاني ايام العيد يوم السبت ❤️ 📍 موقعنا نابلس رفيديا الشارع الرئيسي,7.0,0,1500,0.00016666670000000001,0.0357142857,1,0,1,1,0,1
-1,Wakeup coffee,Cafes/Restaurants,reel,فطور ويكاب.. جاهز ليستقبلكم بأشهى الأطعمة وأمتع الأجواء 😍 احجزوا مكانكم بالإفطار بمنيو ويكاب واستمتعوا ❤️ للتواصل والحجز: +972 59-578-6078 / 092365533,1.0,2,981,0.00016666670000000001,0.0545,1,1,0,1,0,1
-1,Wakeup coffee,Cafes/Restaurants,reel,رمضان كريم ❤️,3.0,0,916,0.00016666670000000001,0.050888888900000005,0,0,0,1,0,1
-1,Yalda Hakim and Motaz Azaiza,Influencers,reel,Palestinian photojournalist Motaz Azaiza tells me the lack of Palestinian voices on Trump's #Gaza peace board could risk disconnecting the Gaza Strip from #Palestine.,2185.0,41,322000,0.0001484,0.0214666667,0,0,1,0,1,0
-1,Shawerma w Mashawi Al Helou,Cafes/Restaurants,reel,✨ شو ناوي المشاوي 🌙🍴 في رمضان ؟ إذا عزومة قوية وبدك بحاجة ثانية 😲 أو لو عندك عزومة 🫶 وسيب الباقي على شاورما ومشاوي الحلو 😍 اطلب طلبك يجهز مسبق 🔥 لتستلموه بالوقت المناسب 👌 📍 عنواننا :غزة/شارع النصر الرئيسي/مقابل مسجد النصر/مقابل مستشفى النصر للحجز والاستفسار/0592345585/082874462,10.0,2,0,0.0001481481,0.0,1,1,1,1,1,1
